NAME	W32_WT1	W32_WT2	W32_WT3	W32_KO2	W32_KO3
AIDA	8.590166049	8.457832497	8.60384733	9.113967584	9.339230954
AIF1	8.890968421	9.280621111	9.351961487	8.300369638	7.666050887
AIF1L	3.218948757	3.480602505	3.70752796	4.192506288	5.076996816
AIFM1	11.46970169	11.35473885	11.5400307	10.9316988	10.9564933
AIFM2	9.734450476	9.1550868	9.340820839	10.23808742	9.833749554
AIFM3	4.139319119	5.804210926	5.136741589	4.253201889	4.406676985
AIG1	7.748262298	5.804210926	7.095083898	9.195489281	9.202570809
AIMP1	8.510209599	8.419807268	8.60011456	8.583473647	8.655031763
AIMP2	8.099225792	7.881152478	7.802058735	7.956955813	8.17053737
AIP	8.53061797	8.470288069	8.483389282	8.335881927	8.419877492
AJAP1	0	0	0	0	1.259301073
AJUBA	8.412423594	8.385144595	8.450598852	8.847358331	9.401508569
AK1	3.635491726	4.545828929	4.530906366	5.332053255	6.10011933
AK2	12.36478614	12.25058127	12.3363508	12.59595975	12.65790901
AK3	11.29997238	11.4959537	11.37290331	10.88391473	10.66416575
AK4	11.38032064	10.56338352	10.83024396	10.95529559	11.55464543
AK6	7.376626789	7.406837045	7.742351031	6.921270319	7.308330927
AK7	4.860461303	5.022549423	4.530906366	5.332053255	5.420008128
AK8	1.027780542	1.011682414	0	0	0.762900456
AKAP1	10.90753654	10.64622329	10.57562839	10.47790058	10.63474669
AKAP10	8.762266172	9.011910233	8.961858232	8.931013092	8.639988796
AKAP11	10.77096612	11.03028704	10.97417898	10.79867219	10.76813774
AKAP12	7.85569396	8.039990144	8.041071136	7.675810931	8.443173813
AKAP13	12.22494951	12.07786988	12.14914422	12.16449082	12.24087023
AKAP14	3.635491726	3.606308513	3.814485252	3.146711146	2.862369745
AKAP17A	9.354158534	9.213056018	9.318278083	9.267141737	9.400021155
AKAP2	11.05852784	10.37860446	10.40961782	11.19412642	11.58931984
AKAP3	1.027780542	2.827324377	2.591363134	1.747130845	0
AKAP4	0	0	0	0	0
AKAP5	8.066054171	6.530811932	6.749072784	5.565366419	6.024910969
AKAP6	7.30260844	7.659779602	8.231653425	7.454593941	7.743158175
AKAP7	6.05419224	6.817478873	6.762493962	6.132079566	6.49510408
AKAP8	9.423460997	9.799677698	9.793938316	9.864150047	10.01957028
AKAP8L	9.841244703	10.58740523	10.96622623	10.05736161	9.701133446
AKAP9	12.02404946	12.27445276	12.21499517	12.15557498	12.17303808
AKIP1	6.654392269	7.432526128	6.853100827	7.037989426	6.892098121
AKIRIN1	9.30997642	9.329296209	9.190058534	9.358033623	9.472574876
AKIRIN2	9.05493076	9.430504754	9.162482035	9.261612559	9.318909537
AKNA	7.358475169	7.730519665	7.562225482	8.120647002	8.440282263
AKNAD1	7.712980365	7.905816219	7.827822441	7.813176953	7.475832907
AKR1A1	12.34619616	12.31817428	12.23589321	12.12036883	12.25554337
AKR1B1	7.762136969	7.162658613	7.207297615	7.60771261	7.552813981
AKR1B10	4.960125714	3.480602505	4.00719872	7.730202698	4.147760049
AKR1B7	4.051657297	2.604380965	3.328839554	11.79699362	6.329956917
AKR1B8	6.985330881	5.192554616	5.051839431	5.786825522	7.209898086
AKR1C1	10.96565091	10.65806752	10.67300856	9.43373685	7.49824982
AKR1C12	10.35076221	10.68146819	11.01048864	9.803292592	9.246270032
AKR1C12L1	5.140909972	6.192875338	6.592560098	4.708203713	4.029609405
AKR1C13	13.45283954	13.46686003	13.53013564	11.60913092	11.52901743
AKR1C14	15.31326962	14.95349938	15.12446782	14.78391834	13.97527769
AKR1C19	9.134421198	9.784795625	10.43916942	9.418910666	8.86150428
AKR1C2	9.605711016	8.227763878	7.187533642	11.39855876	5.861600468
AKR1C3	7.385617669	8.550685434	8.320536236	2.050514694	4.498497266
AKR1CL	8.335633359	8.761309185	8.446447146	8.342880679	8.841917961
AKR1D1	15.86462759	15.48106815	15.65968186	14.13115898	15.76553237
AKR1E2	10.99238251	10.73836126	11.06431148	10.20390037	9.809304702
AKR7A2	12.44546386	12.13635676	12.2965419	11.30400081	11.17139009
AKR7A3	10.73184185	10.94732929	11.2526326	9.53804231	9.559085485
AKT1	10.31826149	10.42413335	10.10964606	10.4897729	10.42770564
AKT1S1	9.955846554	9.761336217	9.732182162	9.889465939	9.795794482
AKT2	10.83143848	10.63888591	10.62238232	10.63155003	10.42697551
AKT3	6.497358908	6.577614241	6.399903625	6.985289711	6.90892913
AKTIP	7.836150471	7.784715837	7.920534924	8.207565288	8.378181208
ALAD	11.76711719	11.44480148	11.3712617	11.14040916	11.15516969
ALAS1	12.6007157	12.43742344	12.5380824	12.3847911	11.23200147
ALAS2	10.37240653	6.830419786	7.320512157	7.246425107	8.004286931
ALB	21.76486383	21.14348607	21.36585474	20.8539223	20.73973743
ALCAM	11.44840661	11.611041	11.55890241	11.62572511	11.23241941
ALDH16A1	10.29578294	10.08394531	10.07913261	10.18260235	10.28753059
ALDH18A1	6.098611942	5.380259851	5.592480331	7.48021146	8.106317401
ALDH1A1	12.70001066	11.59169458	12.27651018	13.7928613	13.49551887
ALDH1A2	5.053347754	3.606308513	4.651227238	5.612461437	5.617240036
ALDH1A3	8.066054171	7.593005095	7.672975557	9.12415942	8.488667397
ALDH1A7	7.836150471	9.331573607	9.789028372	11.21334808	11.84382173
ALDH1B1	8.158127664	9.157656232	6.840500206	9.491563349	6.892098121
ALDH1L1	12.86921062	12.84025141	13.11718071	12.25816686	12.01221311
ALDH1L2	11.92692706	11.89632438	12.27123844	12.13278894	11.90932576
ALDH2	14.97603857	14.88333873	14.78153746	14.18564121	14.16521691
ALDH3A1	1.027780542	0	1.003843787	1.362480358	2.555396783
ALDH3A2	13.84171044	14.05565978	14.37495523	13.97345447	13.78682187
ALDH3B1	4.807922358	5.953629845	6.007557714	7.290531279	7.536660319
ALDH4A1	13.37060509	13.68081096	13.69428673	12.52542645	12.34425829
ALDH5A1	11.13382922	11.18250154	11.3525251	11.0725601	10.77274252
ALDH6A1	14.50360186	14.51887522	14.47700086	14.18314518	13.80428664
ALDH7A1	13.16322784	13.30215365	13.01031566	12.45853445	12.29409091
ALDH8A1	13.68972961	13.33032718	13.47132877	13.22797399	13.03545929
ALDH9A1	15.05986951	15.22734474	15.1275099	14.33735065	14.13133008
ALDOA	10.82153414	10.52708083	10.42973654	11.15141348	11.4442406
ALDOB	16.42735655	16.43415265	16.46115691	16.01235302	16.09036902
ALDOC	3.371554227	3.606308513	3.70752796	5.152504318	3.831986209
ALG1	7.120722383	7.212937427	7.302249337	7.020635873	7.30197361
ALG10	8.958805339	9.220448355	9.276791629	9.283603252	9.309432999
ALG11	10.05357387	9.999096032	9.922054557	9.676062326	9.685345357
ALG12	7.912784451	7.730519665	7.932458353	7.828217025	8.341456574
ALG13	8.136985999	8.172936823	8.378341633	7.997436505	8.102664405
ALG14	9.000370531	8.54284434	8.629709745	8.380778451	8.551649093
ALG2	8.662228078	7.99472257	8.057497014	8.31111541	8.588681631
ALG3	8.793002023	8.747730267	8.655116691	8.820032468	8.737433657
ALG5	9.338037905	9.374174818	9.395683217	9.134279762	9.171522951
ALG6	7.578304681	8.256813971	7.9963319	8.263961099	7.685717495
ALG8	7.775879475	7.862373968	8.147201559	8.184374862	8.058091386
ALG9	8.58627174	8.523053105	8.269747263	8.92636128	8.937294064
ALK	0	1.011682414	0	1.362480358	1.627931827
ALKBH1	8.014821281	8.393888652	8.399971994	8.079338507	8.463254002
ALKBH2	7.842694428	7.172855533	7.007617538	7.261277493	7.30197361
ALKBH3	8.862270614	8.852942988	9.010477449	8.969959364	8.985695292
ALKBH4	6.394219418	5.880853923	5.840433035	5.786825522	6.266073636
ALKBH5	10.79394132	10.52509225	10.46812782	10.22772706	10.31699167
ALKBH6	8.312247594	7.681368188	7.90246295	8.019444475	8.758480424
ALKBH7	7.632182311	7.688493185	7.425485096	7.06363454	6.643273478
ALKBH8	7.900291482	7.924041206	8.100406453	7.933965845	8.124444913
ALLC	2.630970595	4.414488739	4.592320785	4.129144587	2.994396372
ALMS1	9.088356177	9.445302103	9.327337498	9.435374838	9.134435218
ALOX12	5.223460462	4.109375289	4.399630119	5.303637646	5.245481665
ALOX12E	1.027780542	1.011682414	1.003843787	1.362480358	1.921282022
ALOX15	9.725626222	4.880455753	4.329222555	5.978770214	6.883608406
ALOX5	3.635491726	4.607271322	4.651227238	4.129144587	4.542305039
ALOX5AP	6.098611942	4.607271322	5.051839431	5.359919979	5.27174428
ALOXE3	1.621885605	3.02038256	0	4.253201889	5.466226437
ALPK3	0	2.604380965	2.005761846	3.146711146	2.164945075
ALPL	8.438578839	9.097369622	8.97920566	9.105761955	9.880364368
ALS2	10.87438714	10.90590181	10.733891	10.38771676	10.08582854
ALS2CR12	4.444779947	6.681253895	6.961811919	6.643710838	5.844204752
ALX4	0	0	1.590085277	0.836436669	1.627931827
ALYREF	9.023595237	8.827350366	8.550688652	9.214692907	9.559085485
AMACR	13.03016098	12.20193086	12.31288261	11.08200229	11.49493591
AMBN	1.027780542	3.342888803	2.005761846	2.514452048	0.762900456
AMBP	16.75833102	16.48310255	16.46576342	16.33156492	16.16791912
AMBRA1	9.758875056	9.87030327	9.752502273	9.667725217	9.603704352
AMD1	11.52109361	10.52010879	10.98995418	11.08565763	10.81297842
AMDHD1	9.990146122	9.08392369	8.334082993	7.297752971	6.721575095
AMDHD2	7.654670698	7.744260768	7.554530873	8.096004105	8.332127463
AMELX	4.911153966	4.545828929	5.094914978	4.311446725	5.135372216
AMER1	7.088046963	7.585391268	7.356358538	7.584279629	7.868910015
AMH	0	2.827324377	1.590085277	2.514452048	1.627931827
AMHR2	3.751316136	3.480602505	3.328839554	3.920428409	3.831986209
AMIGO1	6.848965532	6.131460851	6.622309069	4.473275638	5.443302356
AMIGO2	7.601641894	7.608113253	7.329557598	7.421918803	7.784785948
AMIGO3	6.098611942	5.905522725	5.735453336	6.537905085	6.461272167
AMMECR1L	10.86798569	11.75288493	11.14914253	10.73691949	10.60018847
AMN	1.027780542	1.600518125	0	0	0.762900456
AMN1	6.924939342	7.849717779	8.068344613	7.088831741	7.216673385
AMOTL2	10.67796893	10.39829304	10.00907808	10.50389192	11.12397444
AMPD1	1.621885605	2.604380965	2.328073247	2.700315487	2.164945075
AMPD2	10.72742849	10.41771653	10.63246797	9.715692808	9.915144138
AMPD3	4.807922358	5.270590892	5.051839431	5.866693043	6.461272167
AMPH	3.218948757	3.480602505	1.590085277	4.129144587	3.115347237
AMT	10.0717924	9.774788267	9.876491725	9.767328442	9.633123723
AMTN	0	2.827324377	1.590085277	2.864943753	2.373339817
AMY1A	14.06153436	14.24463033	14.15121959	13.53019856	13.15909851
AMY2A3	5.835413799	5.232100319	5.25540336	6.195315277	16.22796629
AMZ1	4.911153966	4.722822575	4.96162665	4.871983371	5.878788928
AMZ2	9.110217161	9.011910233	8.944299672	9.229873861	9.217847716
ANAPC1	10.02939714	9.681453901	9.829442881	10.26136061	9.654489276
ANAPC10	6.411929553	6.917894753	6.788967463	6.834551238	6.892098121
ANAPC11	9.394802899	9.167888445	9.226833033	8.825039459	8.679759977
ANAPC13	8.997440977	9.18562203	9.199957085	9.103703235	8.935241676
ANAPC15	7.204403022	7.424013824	7.338546678	7.216253599	7.111543084
ANAPC2	9.632394378	9.419841519	9.491482443	9.710290829	9.759136197
ANAPC4	8.967813531	8.989009103	9.202421147	9.358033623	9.261093472
ANAPC5	11.43547704	11.32932356	11.06024181	11.34248354	11.30970839
ANAPC7	8.278857294	8.466148148	8.395671788	8.513863092	8.434481717
ANG	13.84262894	13.60670451	13.42855797	12.90699871	12.67906659
ANG2	1.621885605	0	1.003843787	1.747130845	1.627931827
ANGEL1	8.434252429	8.457832497	8.246056744	8.661122664	8.437384905
ANGEL2	9.485410521	10.03307722	10.02726071	9.525793597	9.601117567
ANGPT1	6.244120879	5.723266709	6.274364456	7.246425107	7.013790109
ANGPT2	5.339053178	5.695243626	5.499360291	5.807210724	6.44981623
ANGPT4	1.027780542	2.604380965	2.813938014	0.836436669	2.164945075
ANGPTL1	5.339053178	6.251781855	6.365135983	6.099390995	6.342401001
ANGPTL2	8.961814324	8.83700088	8.953105664	9.497847744	9.068550202
ANGPTL3	13.32591006	13.87189236	14.00370896	12.46295788	12.69825522
ANGPTL4	11.71099736	11.88977102	12.04453598	11.25103974	11.94979032
ANGPTL6	9.137085639	8.558484142	8.637014644	8.342880679	8.261805978
ANK1	5.577423804	3.342888803	2.591363134	3.4871321	5.016159417
ANK3	8.447192932	8.737461542	8.672994417	8.914665702	8.502594882
ANKEF1	1.621885605	1.011682414	2.005761846	4.311446725	5.016159417
ANKFY1	11.08360716	11.10141112	11.06431148	11.11967442	11.14765549
ANKH	11.32997491	11.37640899	11.3469677	11.41151554	11.17921564
ANKHD1	11.18751191	11.34687974	11.36852153	11.29500719	11.17704613
ANKIB1	9.881525247	9.825761503	9.795571257	9.759503798	9.7215221
ANKLE2	10.5746357	10.53104977	10.49249491	10.29513026	10.30273439
ANKMY2	7.727196845	8.094647533	8.202408081	8.045418399	7.834085319
ANKRA2	8.485332254	9.092006278	9.175082189	8.632848747	8.255239829
ANKRD1	3.751316136	4.344044406	4.9143127	4.618768989	5.808771122
ANKRD10	6.669194953	7.182980887	7.24603139	7.185437603	7.126011033
ANKRD12	9.324075389	10.01477016	10.01609855	10.05096513	10.04263183
ANKRD13A	10.9513403	10.70449534	10.64248359	10.93575494	10.82189279
ANKRD13C	10.1129773	9.910467227	10.10042749	9.824698462	9.960250133
ANKRD13D	3.509550417	3.828976088	4.00719872	4.367431054	4.542305039
ANKRD16	5.808923393	5.482177868	5.984835739	6.014274512	5.844204752
ANKRD17	11.8708048	12.00018733	12.05650297	11.68647881	11.77835341
ANKRD2	0	0	1.003843787	0	1.627931827
ANKRD22	2.630970595	2.340574818	1.003843787	2.864943753	3.966695598
ANKRD23	3.751316136	4.109375289	4.762281242	5.516682012	4.626121144
ANKRD24	5.886978572	6.84324565	6.15731663	6.804446514	6.040269566
ANKRD27	11.54586835	11.31385666	11.42235979	11.65765015	11.7294481
ANKRD29	2.041472751	0	2.591363134	1.362480358	2.862369745
ANKRD32	7.394552865	8.039990144	7.932458353	7.630771055	7.536660319
ANKRD33B	9.052110034	8.252012729	7.944284045	8.384174844	7.67099273
ANKRD34A	2.041472751	1.600518125	3.006719921	3.012695412	1.921282022
ANKRD37	4.960125714	4.929391901	5.365042597	5.24507018	5.617240036
ANKRD39	5.140909972	4.929391901	5.136741589	6.488268828	6.252950373
ANKRD40	10.18555862	10.30865471	10.23046585	10.22583534	10.28753059
ANKRD42	7.088046963	7.336008752	7.614968406	7.05513672	6.925566045
ANKRD44	10.50620877	10.30981027	10.33297685	10.04561298	9.990215074
ANKRD46	10.13713546	10.47755383	10.37071118	9.97641745	9.4852557
ANKRD49	8.460018395	8.237512382	8.573711194	8.353315557	8.59389524
ANKRD50	9.249700934	9.252051204	9.136946703	9.328368063	9.254524073
ANKRD52	9.052110034	8.843398878	8.697656791	8.820032468	8.961697646
ANKRD54	7.214529899	6.449267296	6.996301754	6.773700182	6.917271569
ANKRD55	4.374261813	3.828976088	3.466412722	1.362480358	2.555396783
ANKRD6	3.371554227	4.021827497	4.9143127	4.664179263	4.74336699
ANKRD61	4.911153966	6.000184447	6.665813029	6.132079566	6.009387108
ANKRD65	1.621885605	3.190628783	3.176751336	2.864943753	1.627931827
ANKRD7	1.621885605	1.600518125	3.006719921	2.050514694	1.921282022
ANKRD9	6.861908933	6.791243515	6.483324755	7.216253599	7.059731176
ANKS1A	9.023595237	9.136971485	9.144654871	8.835001609	8.867974405
ANKS1B	1.621885605	0	1.003843787	2.700315487	1.259301073
ANKS3	7.183933485	7.326905626	7.197449472	7.517804515	7.394511499
ANKS4B	9.574598914	9.892068854	9.870306493	10.09411955	9.935821845
ANKS6	3.218948757	4.191912958	3.814485252	5.214870024	5.135372216
ANKZF1	9.137085639	9.48061903	9.412807529	9.183843198	9.053491305
ANO1	6.162777872	6.212779289	6.515387855	6.513300414	7.111543084
ANO4	1.027780542	0	1.003843787	2.050514694	1.259301073
ANO6	9.695213498	10.00766666	9.947248777	10.01855028	10.01277397
ANO7	1.027780542	0	0	3.993407376	3.966695598
ANP32A	10.59318885	10.61758066	10.5954499	10.6301204	10.54607533
ANP32B	10.21107198	10.05667196	10.03971577	10.6265401	10.82522153
ANP32E	8.871900117	8.648921389	8.865641852	9.04697737	9.068550202
ANPEP	12.57097319	11.94881949	12.20027677	12.07327755	12.04636739
ANTXR1	7.340092257	6.362835971	6.961811919	8.373961582	7.761807849
ANXA1	8.014821281	6.75097365	7.22679449	8.799828902	9.368425886
ANXA10	2.366123762	2.827324377	3.466412722	2.050514694	2.164945075
ANXA11	11.14247426	11.04701425	10.99209204	11.016761	10.96858538
ANXA13	5.411270569	7.242284572	6.592560098	7.072082599	7.798399165
ANXA2	8.239725997	7.615608413	8.152308546	9.781564324	11.25686589
ANXA3	10.15170207	10.0483884	9.94577888	9.267141737	8.753829827
ANXA4	9.809861233	10.3496825	10.34640783	10.72424531	10.64482919
ANXA5	8.713114046	8.849768628	8.728758404	11.80081088	11.98295467
ANXA6	11.97425808	11.85021028	11.62972675	11.63216689	11.4165547
ANXA7	8.043508306	7.645205624	8.246056744	8.553619984	9.858870265
ANXA8	4.444779947	5.110054719	6.515387855	9.548675285	10.47014229
AOAH	4.576248463	5.804210926	5.399812462	5.053589585	5.532890947
AOC1	4.753397542	2.827324377	2.005761846	8.844895439	7.610543142
AOC2-PS1	4.221958127	5.34462186	5.679952557	5.214870024	5.37226002
AOC3	7.991453747	5.546331024	7.600094723	8.77933838	8.989656376
AOX1	14.25585536	13.6821501	13.59896532	13.13917614	10.68812996
AOX2	5.781937464	6.067315303	5.499360291	6.620859923	6.682955444
AOX3	11.08774498	12.91372224	11.68451363	8.278634956	9.16628272
AOX4	1.027780542	1.011682414	1.590085277	1.362480358	0
AP1AR	10.12510694	9.667098322	9.680093318	9.956022023	10.13225555
AP1B1	10.90206426	10.99910749	10.90097486	10.767151	10.71469707
AP1G1	10.89105705	10.63612474	10.82465674	10.57842814	10.62713831
AP1M1	9.876750544	9.902829732	9.793938316	9.867793915	10.00985143
AP1M2	2.041472751	2.827324377	2.005761846	4.192506288	4.308613185
AP1S1	9.594122461	9.621293702	9.477308377	9.781564324	9.63691718
AP1S2	6.900056644	7.011773897	7.018845257	6.804446514	6.958275143
AP1S3	6.302253048	6.893438392	6.665813029	6.804446514	6.90053817
AP2A1	10.32878821	10.13308075	9.942834588	10.19522551	10.16151952
AP2A2	11.87360346	11.20130335	11.266829	11.60876805	11.64751594
AP2B1	11.13649475	10.83623763	10.92131082	11.17758421	11.10081406
AP2M1	10.97461659	10.86088631	10.73048036	10.82265168	10.83240757
AP2S1	9.998961323	9.854552892	9.790666877	9.875054156	9.677999861
AP3B1	10.51032499	10.76809137	10.75670429	10.77881039	10.47155917
AP3D1	11.69797357	11.55025137	11.55408699	11.63964612	11.5699388
AP3M1	9.590238831	9.841827601	9.838976198	9.749004484	9.684123702
AP3M2	5.726402368	5.880853923	5.814895544	6.314033621	6.114701716
AP3S1	8.691525168	8.299320926	8.408534142	8.740116157	8.696820945
AP3S2	8.776007453	8.252012729	8.283777065	8.835001609	8.808671346
AP4B1	8.662228078	8.562367743	8.467087225	8.516960515	8.235360149
AP4E1	7.647213451	8.445268451	8.34750373	8.417706125	8.225316631
AP4M1	7.455596108	7.538844677	7.507480942	7.354260899	7.412327546
AP4S1	7.691389472	7.538844677	7.523335356	7.137943137	7.30197361
AP5B1	8.349484997	8.147309558	8.030015722	7.797978436	8.004286931
AP5M1	8.481144002	8.566240919	8.725335595	8.763777215	8.405123917
AP5S1	6.973453122	6.881052967	6.996301754	6.752832454	6.875068436
AP5Z1	8.224773722	8.69563975	8.527292749	8.43418397	8.369087319
APAF1	8.390259395	8.494881175	8.433919855	9.040534579	9.138008746
APBA1	5.6388733	6.067315303	5.679952557	5.658067571	5.89577501
APBA2	2.854656215	2.604380965	2.813938014	4.421323801	4.952643171
APBA3	10.56971338	10.02746898	10.14209687	9.893046502	9.868582259
APBB1	5.140909972	5.110054719	5.433764034	7.401952492	6.777632746
APBB1IP	7.120722383	7.440988501	7.11614633	7.319203651	7.646112478
APBB3	8.823096699	9.919579169	9.897933568	9.326603887	9.461208692
APC	11.13649475	11.07446905	11.09381006	11.05028498	11.13340405
APC2	5.912085897	5.804210926	6.05195546	6.285257282	5.929158723
APCS	14.25109752	13.92677479	13.86672625	13.26931387	13.47199772
APEH	10.64277866	10.54975458	10.46299913	10.17477899	10.33266959
APEX1	8.613313703	8.411219363	8.27443904	8.677824806	9.038273563
APEX2	7.376626789	7.142045977	7.197449472	7.046588549	7.133190959
APEX2L1	1.621885605	1.600518125	1.590085277	0	0
APH1A	10.86316589	10.84104132	10.67832891	10.57694486	10.4644608
